 131  282  1128  208 27 31 35 47 44 36 5
 130  280  1129  199 28 32 34 46 45 35 5
 130  280  1130  221 28 34 32 46 44 35 6
 129  279  1129  213 28 34 33 46 43 35 6
 129  278  1126  183 30 32 33 45 44 36 5
 129  278  1127  196 29 31 34 45 45 35 5
 129  278  1122  206 32 28 34 46 45 35 5
 129  277  1119  224 29 31 33 46 45 35 5
 129  276  1122  202 30 31 30 48 43 36 5
 129  276  1118  213 30 31 31 47 44 35 5
 129  275  1108  184 29 31 31 46 44 36 5
 129  274  1109  218 28 32 32 46 43 35 6
 129  273  1107  199 27 32 31 47 44 35 5
 129  273  1107  199 29 29 32 46 44 35 6
 129  273  1107  192 30 28 32 46 45 34 6
 128  273  1098  188 30 28 32 47 43 35 6
 128  273  1099  190 30 28 34 43 44 36 6
 128  273  1087  200 31 28 32 47 41 37 6
 128  272  1079  197 33 29 33 43 42 37 6
 128  271  1076  193 31 24 35 46 42 38 5
 128  271  1074  178 31 24 35 44 45 36 5
 127  271  1061  209 30 25 33 45 44 37 5
 127  271  1059  211 32 25 33 46 43 36 5
 125  271  1064  190 31 25 34 45 43 36 5
 125  271  1063  206 29 25 32 47 42 37 5
 125  271  1062  195 30 24 31 48 42 37 5
 125  271  1049  189 30 25 31 47 41 38 5
 125  270  1050  196 30 26 30 47 41 38 5
 125  270  1049  180 31 25 32 45 41 38 5
 125  270  1048  194 30 25 31 49 37 39 5
 125  270  1042  203 30 25 32 47 38 39 5
 125  269  1035  207 30 24 35 44 42 35 6
 125  269  1031  190 30 25 34 44 40 38 5
 125  269  1026  181 31 24 33 45 41 37 5
 125  268  1029  183 31 26 31 46 41 37 4
 124  268  1032  183 31 26 32 45 41 37 4
 123  268  1031  196 32 25 29 48 42 36 4
 123  268  1024  198 31 26 29 47 41 37 4
 123  268  1025  173 31 27 27 48 38 39 5
 123  267  1030  187 32 27 27 46 38 40 5
 123  267  1036  192 31 27 29 45 38 40 4
 123  266  1036  194 30 26 30 43 38 42 4
 123  266  1033  192 30 25 30 44 39 41 4
 121  266  1042  190 28 27 30 44 39 40 4
 121  266  1041  208 29 26 29 43 41 40 4
 121  266  1035  178 29 27 28 45 39 40 4
 121  266  1034  199 29 25 28 43 41 40 4
 120  264  1026  177 29 24 28 44 40 40 4
 120  264  1027  168 29 24 27 45 40 39 5
 120  263  1020  180 29 24 28 45 42 36 5
 120  263  1014  192 28 25 28 44 43 36 5
 120  263  1000  190 28 25 28 43 44 35 6
 118  263  997  169 27 27 27 43 43 35 6
 118  262  1006  194 27 28 26 43 42 37 5
 118  261  1004  166 28 28 25 42 41 38 6
 117  261  999  194 29 28 24 41 43 37 6
 117  259  997  173 28 28 24 43 41 37 6
 117  258  990  187 25 30 21 47 38 38 6
 117  258  989  192 25 31 21 44 40 37 7
 901  901  901  197 0 0 0 0 0 0 0
 886  901  899  187 197 0 0 0 0 0 0
 865  901  888  174 312 25 0 0 0 0 0
 852  901  892  195 368 64 1 0 0 0 0
 844  900  901  188 402 113 2 0 0 0 0
 824  900  898  192 410 163 6 0 0 0 0
 809  900  893  191 397 223 10 0 0 0 0
 793  898  901  184 381 268 14 0 0 0 0
 777  896  887  195 363 305 20 0 0 0 0
 768  891  890  173 307 352 33 0 0 0 0
 764  890  903  209 304 368 44 0 0 0 0
 752  889  904  174 296 383 53 1 0 0 0
 740  888  907  178 279 386 72 1 0 0 0
 728  885  899  199 270 382 86 2 0 0 0
 712  884  890  188 261 384 98 2 0 0 0
 705  882  895  179 267 353 127 1 0 0 0
 699  878  895  173 265 356 134 2 0 0 0
 683  875  895  190 244 357 143 3 0 0 0
 675  867  895  177 237 354 156 6 0 0 0
 670  865  893  206 227 351 168 6 0 0 0
 661  860  891  167 210 354 180 8 0 0 0
 652  855  887  174 205 357 176 12 0 0 0
 645  855  888  186 196 356 179 15 0 0 0
 637  850  885  183 182 356 184 17 0 0 0
 633  847  891  168 179 347 193 18 0 0 0
 631  844  896  179 177 338 199 20 0 0 0
 622  841  891  171 170 323 210 23 0 0 0
 619  841  902  142 161 322 214 24 0 0 0
 616  840  899  165 167 298 227 25 0 0 0
 612  836  897  178 167 289 233 29 0 0 0
 603  832  898  195 158 289 237 29 0 0 0
 598  829  907  191 160 290 232 31 0 0 0
 588  823  902  180 151 292 231 32 0 0 0
 581  817  900  159 139 297 236 30 0 0 0
 578  813  910  158 144 281 246 30 0 0 0
 575  809  909  176 139 278 245 36 0 0 0
 570  808  911  161 131 275 244 38 0 0 0
 564  806  906  176 126 275 243 42 0 0 0
 561  805  906  173 127 271 241 46 0 0 0
 556  800  907  192 129 263 237 52 1 0 0
 552  799  905  176 132 256 242 49 0 0 0
 546  794  900  177 116 269 241 51 0 0 0
 542  791  901  177 116 259 241 55 0 0 0
 539  789  908  185 116 260 232 61 0 0 0
 534  788  909  183 107 252 246 58 0 0 0
 526  783  897  176 121 236 246 62 0 0 0
 523  780  900  159 114 244 237 67 0 0 0
 520  774  901  179 116 236 241 69 0 0 0
 514  770  896  180 116 235 238 73 0 0 0
 511  767  895  177 114 229 242 72 0 0 0
 506  762  896  177 112 224 240 78 0 0 0
 499  758  893  170 111 221 241 80 0 0 0
 494  757  894  171 106 212 249 78 0 0 0
 492  754  897  202 109 210 242 81 0 0 0
 484  751  898  165 103 214 237 83 1 0 0
 479  747  903  184 104 204 241 85 1 0 0
 477  746  910  185 107 199 247 78 2 0 0
 474  745  898  171 109 194 236 87 3 0 0
 467  742  894  173 112 196 227 89 3 0 0
 462  739  886  166 110 202 223 87 4 0 0
 458  737  884  167 113 191 225 91 4 0 0
 453  735  886  172 113 184 225 92 6 0 0
 452  732  894  187 109 185 224 94 6 0 0
 448  728  888  178 107 182 225 95 7 0 0
 444  725  890  181 101 188 220 94 7 0 0
 443  722  897  189 109 183 213 98 8 0 0
 443  721  901  187 108 173 216 98 9 0 0
 438  720  902  194 104 174 213 102 8 0 0
 434  714  901  163 108 166 208 105 11 0 0
 432  711  901  170 110 164 203 107 8 0 0
 429  711  900  182 101 163 208 105 9 0 0
 427  706  903  173 102 167 206 104 9 0 0
 425  703  907  184 100 171 198 106 10 0 0
 422  698  905  180 98 175 193 105 12 0 0
 418  693  900  204 90 169 200 109 10 0 0
 414  688  896  169 90 159 205 108 11 0 0
 410  686  897  180 86 166 202 107 10 0 0
 407  684  900  171 84 166 196 109 11 0 0
 406  682  890  171 85 158 198 108 13 0 0
 403  680  890  183 87 152 193 116 13 0 0
 400  679  898  169 83 153 188 121 12 0 0
 398  676  903  167 78 152 189 121 12 0 0
 397  672  894  174 76 152 185 126 12 0 0
 395  669  894  170 76 152 177 130 12 0 0
 393  667  894  176 75 151 175 133 11 0 0
 391  665  896  184 76 154 170 130 15 0 0
 387  663  898  168 78 155 164 130 16 0 0
 387  660  898  191 83 146 168 128 17 0 0
 382  658  893  179 84 145 161 136 17 0 0
 382  658  903  189 80 141 164 137 16 0 0
 378  656  903  182 87 138 163 136 17 0 0
 378  654  914  194 86 138 162 134 19 0 0
 378  651  916  174 85 141 162 132 18 0 0
 376  650  911  167 86 136 163 133 19 0 0
 375  647  912  185 87 134 160 136 19 0 0
 374  642  917  176 86 134 158 138 17 0 0
 373  638  914  198 79 134 161 135 18 0 0
